90,4
92,3
203,6
204,4
205,1
206,7
207,1
208,4
209,4
210,2
212,4
220,4
320,2
322,4
323,3
324,7
325,5
326,0
327,5
328,8
329,1
330,1
331,8
332,6
333,4
334,6
335,8
336,1
337,2
338,6
339,2
340,5
341,8
342,8
442,8
443,6
444,3
445,1
446,6
447,7
448,5
449,7
450,5
451,7
452,3
453,2
454,2
455,0
456,2
457,8
458,8
459,3
460,2
559,1
561,3
562,0
563,8
564,4
565,2
566,5
567,7
568,5
569,4
570,3
571,4
572,8
573,7
574,8
575,5
576,8
577,4
578,4
579,8
580,1
581,4
582,2
675,4
680,2
682,5
683,8
684,4
685,5
686,5
687,2
688,6
689,1
690,3
691,5
692,1
693,7
694,2
695,5
696,4
697,1
698,0
699,4
700,1
701,8
702,4
703,5
704,6
759,7
794,3
795,6
797,3
798,6
799,7
800,0
801,6
802,6
803,1
804,3
805,7
806,5
807,0
808,3
809,2
810,8
811,6
812,3
813,7
814,8
815,5
816,2
817,0
818,8
819,0
820,4
821,6
824,0
875,5
876,0
883,5
884,7
887,3
888,7
889,6
890,2
891,1
892,5
893,0
917,3
918,1
919,1
920,2
921,7
922,3
923,0
924,7
925,0
926,6
927,2
928,4
929,3
930,5
931,5
932,5
933,6
934,2
935,0
936,4
937,0
938,5
939,0
940,1
941,1
943,7
944,6
973,6
991,5
993,2
995,8
997,7
998,4
1002,4
1003,2
1004,8
1005,2
1006,1
1007,2
1008,4
1009,5
1010,8
1011,2
1012,2
1013,2
1014,3
1015,8
1032,8
1036,7
1038,0
1039,2
1040,2
1041,3
1042,4
1043,7
1044,2
1045,6
1046,5
1047,6
1048,5
1049,3
1050,1
1051,0
1052,4
1053,8
1054,2
1055,0
1056,5
1057,2
1058,3
1059,0
1060,8
1061,7
1062,5
1064,4
1094,7
1097,7
1098,3
1099,7
1109,2
1110,4
1111,3
1112,8
1114,4
1115,2
1116,2
1117,5
1118,3
1120,5
1123,3
1124,3
1125,3
1126,7
1127,5
1128,6
1129,6
1130,7
1131,6
1132,5
1133,0
1134,7
1135,7
1136,1
1145,8
1146,5
1147,7
1148,2
1149,8
1150,3
1151,3
1152,6
1153,7
1155,4
1156,7
1158,5
1159,4
1160,5
1161,3
1162,0
1163,3
1164,7
1165,0
1166,0
1167,4
1168,2
1169,8
1170,5
1171,2
1172,3
1173,2
1174,4
1175,3
1176,5
1177,4
1178,6
1179,1
1180,3
1181,0
1182,7
1183,7
1184,6
1209,4
1211,1
1213,4
1214,5
1215,2
1216,7
1217,8
1218,0
1228,3
1229,3
1230,4
1231,7
1235,5
1236,4
1237,6
1238,6
1239,2
1241,4
1242,7
1243,2
1244,5
1245,0
1246,8
1247,0
1248,1
1249,4
1250,6
1251,4
1252,1
1253,5
1254,3
1255,4
1256,0
1257,2
1263,1
1264,4
1265,5
1266,6
1267,1
1268,3
1269,3
1270,7
1271,3
1272,6
1273,4
1274,3
1275,4
1277,2
1278,4
1279,3
1280,7
1281,0
1282,3
1283,7
1284,2
1285,6
1286,3
1287,8
1288,7
1289,6
1290,0
1291,8
1292,7
1293,8
1294,1
1295,5
1296,5
1297,7
1298,7
1299,7
1300,7
1301,6
1302,7
1303,5
1304,0
1328,6
1329,1
1330,6
1331,0
1332,4
1333,0
1334,5
1335,1
1336,1
1337,8
1338,0
1339,7
1348,3
1349,0
1350,6
1351,3
1352,3
1353,6
1354,8
1355,0
1356,1
1357,4
1358,5
1359,7
1360,8
1361,5
1362,5
1363,3
1364,4
1365,7
1366,3
1367,5
1368,5
1369,4
1370,6
1371,4
1372,0
1373,6
1374,0
1375,6
1376,4
1377,2
1378,1
1382,2
1383,4
1384,3
1385,7
1386,4
1387,6
1388,7
1389,0
1390,4
1391,7
1392,7
1393,8
1394,6
1395,4
1397,5
1398,4
1399,4
1400,2
1401,5
1402,4
1403,8
1404,8
1405,0
1406,0
1407,6
1408,1
1409,2
1410,2
1411,5
1412,7
1413,3
1414,1
1415,8
1416,0
1417,2
1418,4
1419,3
1420,5
1421,0
1422,5
1423,6
1424,4
1448,8
1449,7
1450,8
1452,4
1453,2
1454,0
1455,7
1456,4
1457,4
1458,8
1459,3
1460,1
1465,0
1466,4
1467,6
1468,3
1469,2
1470,6
1471,0
1472,7
1473,0
1474,2
1475,7
1476,7
1477,4
1478,1
1479,3
1482,4
1483,6
1484,7
1485,5
1486,1
1487,6
1488,0
1489,0
1490,8
1491,4
1492,1
1493,1
1494,0
1495,6
1496,5
1497,4
1498,2
1499,1
1502,7
1503,3
1504,0
1505,8
1506,4
1507,8
1508,0
1509,2
1510,0
1511,0
1512,7
1513,0
1514,6
1515,8
1516,1
1517,3
1518,5
1519,7
1520,2
1521,3
1522,3
1523,6
1524,6
1525,1
1526,5
1527,7
1528,0
1529,1
1530,6
1531,2
1532,0
1533,8
1534,8
1535,5
1536,4
1537,3
1538,5
1539,4
1540,6
1541,4
1542,1
1543,8
1544,0
1562,5
1567,5
1568,7
1569,1
1570,7
1571,6
1572,0
1573,1
1574,7
1575,4
1576,1
1577,8
1578,2
1580,5
1585,6
1586,1
1587,3
1588,7
1589,1
1590,4
1591,1
1592,3
1593,8
1594,2
1595,8
1596,2
1597,0
1598,7
1599,6
1600,4
1601,2
1602,5
1603,1
1604,4
1605,8
1606,8
1607,1
1608,1
1609,2
1610,3
1611,5
1612,4
1613,8
1614,5
1615,2
1616,5
1617,4
1618,1
1619,3
1621,7
1622,7
1623,1
1624,2
1625,3
1626,8
1627,8
1628,1
1629,6
1630,5
1631,3
1632,8
1633,7
1634,3
1635,5
1636,1
1637,3
1638,5
1639,8
1640,0
1641,3
1642,0
1643,0
1644,0
1645,3
1646,5
1647,5
1648,0
1649,7
1650,1
1651,1
1652,1
1653,6
1654,7
1655,6
1656,7
1657,8
1658,5
1659,3
1660,1
1661,1
1662,5
1663,0
1664,8
1682,0
1683,3
1685,0
1686,7
1687,0
1688,3
1689,7
1690,7
1691,5
1692,2
1693,3
1694,0
1695,0
1696,8
1697,0
1698,6
1699,3
1704,0
1705,8
1706,8
1707,7
1708,8
1709,0
1710,8
1711,7
1712,7
1713,3
1714,3
1715,1
1716,7
1717,7
1718,0
1719,5
1720,4
1721,6
1722,4
1723,2
1724,3
1725,6
1726,6
1727,7
1728,8
1729,1
1730,5
1731,7
1732,3
1733,8
1734,2
1735,0
1736,4
1737,8
1738,0
1739,8
1740,8
1741,5
1742,4
1743,3
1744,2
1745,3
1746,5
1747,5
1748,1
1749,1
1750,4
1751,1
1752,8
1753,6
1754,6
1755,3
1756,8
1757,1
1758,6
1759,0
1760,5
1761,3
1762,5
1763,2
1764,4
1765,4
1766,0
1767,0
1768,1
1769,8
1770,6
1771,4
1772,6
1773,4
1774,3
1775,2
1776,2
1777,4
1778,5
1779,2
1780,1
1781,8
1782,1
1803,8
1804,2
1805,3
1806,5
1807,4
1808,3
1809,8
1810,8
1811,5
1812,3
1813,3
1814,1
1815,1
1816,6
1817,7
1818,5
1819,6
1820,6
1821,4
1823,7
1824,5
1825,1
1826,0
1827,7
1828,5
1829,2
1830,8
1831,6
1832,8
1833,0
1834,0
1835,5
1836,8
1837,7
1838,8
1839,1
1840,3
1841,2
1842,3
1843,0
1844,6
1845,8
1846,0
1847,1
1848,5
1849,6
1850,1
1851,7
1852,8
1853,3
1854,4
1855,8
1856,1
1857,7
1858,4
1859,2
1860,5
1861,6
1862,3
1863,0
1864,4
1865,7
1866,0
1867,4
1868,7
1869,5
1870,2
1871,8
1872,0
1873,0
1874,0
1875,2
1876,1
1877,7
1878,5
1879,4
1880,8
1881,6
1882,4
1883,0
1884,5
1885,8
1886,5
1887,3
1888,2
1889,0
1890,6
1891,8
1892,6
1893,0
1894,4
1895,7
1896,5
1897,5
1898,0
1899,1
1900,2
1901,1
1902,4
1903,3
1904,5
1922,1
1923,7
1924,2
1925,2
1926,6
1927,5
1928,2
1929,3
1930,6
1931,3
1932,0
1933,7
1934,1
1935,2
1936,4
1937,4
1938,1
1939,2
1940,4
1941,3
1942,0
1943,4
1944,1
1945,3
1946,5
1947,6
1948,0
1949,6
1950,6
1951,3
1952,6
1953,3
1954,2
1955,3
1956,3
1957,0
1958,8
1959,6
1960,4
1961,1
1962,4
1963,3
1964,5
1965,1
1966,2
1967,2
1968,1
1969,8
1970,5
1971,0
1972,3
1973,6
1974,7
1975,4
1976,5
1977,0
1978,5
1979,2
1980,0
1981,6
1982,2
1983,7
1984,1
1985,6
1986,5
1987,6
1988,0
1989,0
1990,6
1991,4
1992,5
1993,2
1994,5
1995,4
1996,0
1997,0
1998,8
1999,3
2000,2
2001,3
2002,2
2003,0
2004,0
2005,2
2006,0
2007,4
2008,3
2009,5
2010,4
2011,3
2012,3
2013,2
2014,1
2015,0
2016,2
2017,3
2018,1
2019,7
2020,8
2021,0
2022,3
2023,6
2024,2
2025,2
2043,6
2044,8
2045,0
2046,5
2047,7
2048,1
2049,7
2050,0
2051,7
2052,4
2053,5
2054,3
2055,5
2056,0
2057,2
2058,6
2059,2
2060,0
2061,2
2062,6
2063,3
2064,3
2065,2
2066,5
2067,0
2068,8
2069,5
2070,5
2071,6
2072,0
2073,5
2074,1
2075,1
2076,4
2077,3
2078,6
2079,2
2080,3
2081,3
2082,5
2083,3
2084,2
2085,0
2086,8
2087,2
2088,6
2089,2
2090,5
2091,0
2092,8
2093,8
2094,2
2095,3
2096,8
2097,0
2098,8
2099,3
2100,1
2101,1
2102,2
2103,7
2104,0
2105,1
2106,3
2107,3
2108,1
2109,8
2110,2
2111,4
2112,1
2113,3
2114,6
2115,0
2116,4
2117,8
2118,1
2119,7
2120,8
2121,0
2122,6
2123,5
2124,7
2125,6
2126,3
2127,7
2128,8
2129,5
2130,1
2131,0
2132,0
2133,6
2134,3
2135,7
2136,2
2137,7
2138,1
2139,4
2140,3
2141,2
2142,3
2143,0
2144,7
2145,0
2162,1
2163,5
2164,8
2165,2
2166,5
2167,1
2168,8
2169,5
2170,4
2171,3
2172,4
2173,6
2174,8
2175,6
2176,7
2177,3
2178,8
2179,6
2180,5
2181,0
2182,6
2183,6
2184,5
2185,7
2186,2
2187,5
2188,5
2189,5
2190,2
2191,0
2192,7
2193,5
2194,0
2195,0
2196,2
2197,6
2198,7
2199,3
2200,5
2201,1
2202,6
2203,0
2204,3
2205,4
2206,4
2207,8
2208,5
2209,7
2210,5
2211,7
2212,0
2213,8
2214,5
2215,2
2216,4
2217,3
2218,6
2219,8
2220,6
2221,0
2222,7
2223,8
2224,3
2225,1
2226,8
2227,1
2228,0
2229,1
2230,8
2231,1
2232,1
2233,1
2234,8
2235,5
2236,1
2237,5
2238,8
2239,1
2240,1
2241,1
2242,0
2243,3
2244,7
2245,5
2246,1
2247,5
2248,6
2249,8
2250,2
2251,1
2252,5
2253,4
2254,1
2255,8
2256,7
2257,4
2258,7
2259,6
2260,3
2261,4
2262,3
2263,6
2264,4
2265,0
2283,6
2284,2
2285,3
2286,4
2287,0
2288,8
2289,1
2290,0
2291,5
2292,5
2293,3
2294,5
2295,8
2296,3
2297,8
2298,5
2299,1
2300,7
2301,7
2302,3
2303,2
2304,3
2305,5
2306,8
2307,7
2308,1
2309,7
2310,7
2311,6
2312,8
2313,0
2314,3
2315,8
2316,0
2317,5
2318,0
2319,8
2320,7
2321,5
2322,5
2323,8
2324,5
2325,7
2326,6
2327,0
2328,8
2329,5
2330,5
2331,2
2332,4
2333,2
2334,3
2335,6
2336,7
2337,0
2338,7
2339,6
2340,2
2341,7
2342,2
2343,8
2344,2
2345,7
2346,6
2347,8
2348,4
2349,8
2350,8
2351,6
2352,4
2353,6
2354,8
2355,6
2356,0
2357,8
2358,8
2359,6
2360,1
2361,2
2362,4
2363,3
2364,4
2365,3
2366,2
2367,3
2368,3
2369,7
2370,6
2371,0
2372,6
2373,2
2374,2
2375,3
2376,6
2377,1
2378,0
2379,8
2380,3
2381,3
2382,5
2383,1
2384,7
2402,4
2403,6
2404,1
2405,8
2406,3
2407,7
2408,1
2409,3
2410,2
2411,5
2412,7
2413,1
2414,1
2415,0
2416,6
2417,1
2418,8
2419,0
2420,7
2421,0
2422,6
2423,7
2424,2
2425,4
2426,1
2427,7
2428,2
2429,3
2430,5
2431,8
2432,6
2433,4
2434,4
2435,0
2436,4
2437,8
2438,7
2439,8
2440,7
2441,7
2442,7
2443,2
2444,5
2445,3
2446,1
2447,2
2448,6
2449,2
2450,6
2451,8
2452,1
2453,1
2454,8
2455,2
2456,4
2457,8
2458,1
2459,1
2460,0
2461,8
2462,5
2463,0
2464,4
2465,5
2466,7
2467,8
2468,8
2469,7
2470,4
2471,0
2472,5
2473,6
2474,7
2475,6
2476,5
2477,8
2478,0
2479,7
2480,8
2481,6
2482,3
2483,1
2484,0
2485,7
2486,7
2487,4
2488,6
2489,8
2490,1
